2020-01-03 20:03:14,971 - Model:BayesAlgorithm.py - Fun:getTFIDFMat - Message:获取TF-IDF向量,得到tfidfspace.dat - Line:42
2020-01-03 20:03:14,971 - Model:BayesAlgorithm.py - Fun:getTFIDFMat - Message:获取TF-IDF向量,得到tfidfspace.dat - Line:42
2020-01-03 20:03:14,971 - Model:BayesAlgorithm.py - Fun:getTFIDFMat - Message:获取TF-IDF向量,得到tfidfspace.dat - Line:42
2020-01-03 20:04:11,903 - Model:BayesAlgorithm.py - Fun:__init__ - Message:TF_IDF模型初始化结束 - Line:18
2020-01-03 20:04:11,904 - Model:BayesAlgorithm.py - Fun:get_StopWords - Message:停用词表获取成功 - Line:31
2020-01-03 20:04:11,904 - Model:BayesAlgorithm.py - Fun:get_StopWords - Message:停用词表获取成功 - Line:31
2020-01-03 20:04:11,915 - Model:BayesAlgorithm.py - Fun:getTFIDFMat - Message:获取TF-IDF向量,得到tfidfspace.dat - Line:42
2020-01-03 20:04:11,915 - Model:BayesAlgorithm.py - Fun:getTFIDFMat - Message:获取TF-IDF向量,得到tfidfspace.dat - Line:42
2020-01-03 20:04:11,915 - Model:BayesAlgorithm.py - Fun:getTFIDFMat - Message:获取TF-IDF向量,得到tfidfspace.dat - Line:42
2020-01-03 20:05:24,149 - Model:BayesAlgorithm.py - Fun:__init__ - Message:TF_IDF模型初始化结束 - Line:18
2020-01-03 20:05:24,150 - Model:BayesAlgorithm.py - Fun:get_StopWords - Message:停用词表获取成功 - Line:31
2020-01-03 20:05:24,150 - Model:BayesAlgorithm.py - Fun:get_StopWords - Message:停用词表获取成功 - Line:31
2020-01-03 20:05:24,162 - Model:BayesAlgorithm.py - Fun:bayesAlgorithm - Message:贝叶斯种类预测 - Line:97
2020-01-03 20:05:24,162 - Model:BayesAlgorithm.py - Fun:bayesAlgorithm - Message:贝叶斯种类预测 - Line:97
2020-01-03 20:05:24,162 - Model:BayesAlgorithm.py - Fun:bayesAlgorithm - Message:贝叶斯种类预测 - Line:97
2020-01-03 20:05:24,163 - Model:Document_Mongo.py - Fun:bunchSave - Message:将数据库信息转换为bunch对象 - Line:15
2020-01-03 20:05:24,163 - Model:Document_Mongo.py - Fun:bunchSave - Message:将数据库信息转换为bunch对象 - Line:15
2020-01-03 20:05:24,163 - Model:Document_Mongo.py - Fun:bunchSave - Message:将数据库信息转换为bunch对象 - Line:15
2020-01-03 20:05:24,163 - Model:Document_Mongo.py - Fun:bunchSave - Message:将数据库信息转换为bunch对象 - Line:15
2020-01-03 20:10:10,652 - Model:BayesAlgorithm.py - Fun:__init__ - Message:TF_IDF模型初始化结束 - Line:18
2020-01-03 20:10:10,652 - Model:BayesAlgorithm.py - Fun:get_StopWords - Message:停用词表获取成功 - Line:31
2020-01-03 20:10:10,652 - Model:BayesAlgorithm.py - Fun:get_StopWords - Message:停用词表获取成功 - Line:31
2020-01-03 20:10:10,673 - Model:BayesAlgorithm.py - Fun:getTestSpace - Message:获取预测结果集 - Line:74
2020-01-03 20:10:10,673 - Model:BayesAlgorithm.py - Fun:getTestSpace - Message:获取预测结果集 - Line:74
2020-01-03 20:10:10,673 - Model:BayesAlgorithm.py - Fun:getTestSpace - Message:获取预测结果集 - Line:74
2020-01-03 20:10:10,810 - Model:BayesAlgorithm.py - Fun:bayesAlgorithm - Message:贝叶斯种类预测 - Line:97
2020-01-03 20:10:10,810 - Model:BayesAlgorithm.py - Fun:bayesAlgorithm - Message:贝叶斯种类预测 - Line:97
2020-01-03 20:10:10,810 - Model:BayesAlgorithm.py - Fun:bayesAlgorithm - Message:贝叶斯种类预测 - Line:97
2020-01-03 20:10:10,810 - Model:BayesAlgorithm.py - Fun:bayesAlgorithm - Message:贝叶斯种类预测 - Line:97
2020-01-03 20:10:10,811 - Model:Document_Mongo.py - Fun:bunchSave - Message:将数据库信息转换为bunch对象 - Line:15
2020-01-03 20:10:10,811 - Model:Document_Mongo.py - Fun:bunchSave - Message:将数据库信息转换为bunch对象 - Line:15
2020-01-03 20:10:10,811 - Model:Document_Mongo.py - Fun:bunchSave - Message:将数据库信息转换为bunch对象 - Line:15
2020-01-03 20:10:10,811 - Model:Document_Mongo.py - Fun:bunchSave - Message:将数据库信息转换为bunch对象 - Line:15
2020-01-03 20:10:10,811 - Model:Document_Mongo.py - Fun:bunchSave - Message:将数据库信息转换为bunch对象 - Line:15
2020-01-03 20:12:55,947 - Model:BayesAlgorithm.py - Fun:__init__ - Message:TF_IDF模型初始化结束 - Line:18
2020-01-03 20:12:55,948 - Model:BayesAlgorithm.py - Fun:get_StopWords - Message:停用词表获取成功 - Line:31
2020-01-03 20:12:55,948 - Model:BayesAlgorithm.py - Fun:get_StopWords - Message:停用词表获取成功 - Line:31
2020-01-03 20:12:55,970 - Model:BayesAlgorithm.py - Fun:getTFIDFMat - Message:获取TF-IDF向量,得到tfidfspace.dat - Line:42
2020-01-03 20:12:55,970 - Model:BayesAlgorithm.py - Fun:getTFIDFMat - Message:获取TF-IDF向量,得到tfidfspace.dat - Line:42
2020-01-03 20:12:55,970 - Model:BayesAlgorithm.py - Fun:getTFIDFMat - Message:获取TF-IDF向量,得到tfidfspace.dat - Line:42
2020-01-03 20:12:56,201 - Model:BayesAlgorithm.py - Fun:getTestDat - Message:获取测试集分词结果 - Line:61
2020-01-03 20:12:56,201 - Model:BayesAlgorithm.py - Fun:getTestDat - Message:获取测试集分词结果 - Line:61
2020-01-03 20:12:56,201 - Model:BayesAlgorithm.py - Fun:getTestDat - Message:获取测试集分词结果 - Line:61
2020-01-03 20:12:56,201 - Model:BayesAlgorithm.py - Fun:getTestDat - Message:获取测试集分词结果 - Line:61
